94500-6,SARS coronavirus 2 RNA,MICRO,2019 Novel Coronavirus; 2019-nCoV; 3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Breathing; Corona virus; COVID19; COVID-19; DNA NUCLEIC ACID PROBE; DNA probe; ID; II; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Lungs; Microbiology; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; RS; SARS Coronavirus 1; SARS-CoV; SARS-CoV-1; SARS-CoV-2; Screen; SDA; Severe Acute Respiratory Syndrome; Spec; Strand Displacement Amplification; TMA; Transcription mediated amplification; Viral Pneumonias; Wuhan coronavirus,SARS-CoV-2 RNA Resp Ql NAA+probe,,SARS-CoV-2 (COVID-19) RNA [Presence] in Respiratory system specimen by NAA with probe detection,,SARS-CoV-2 (COVID-19) RNA NAA+probe Ql (Respiratory system specimen)
2571-8,Triglyceride,CHEM,Cardio; Cardiology; Chemistry; Heart Disease; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tg; Trig; Trigly; Triglycerides; Triglycrides; UniversalLabOrders,Trigl SerPl-mCnc,mg/dL,Triglyceride [Mass/volume] in Serum or Plasma,mg/dL,Triglyceride [Mass/Vol]
26478-8,Lymphocytes/Leukocytes,HEM/BC,Blood; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Lymp; Lymph; Lympho; Lymphocyte; Lymphs; Lymphs%; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Lymphocytes NFr Bld,%,Lymphocytes/Leukocytes in Blood,%,Lymphocytes/Leukocytes (Bld)
26464-8,Leukocytes,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; UniversalLabOrders; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,WBC # Bld,/uL,Leukocytes [#/volume] in Blood,10*3/uL,WBC (Bld) [#/Vol]
5778-6,Observation,SPEC,Nominal; Point in time; Random; SPEC; UA; UR; Urn,Color Ur,,Color of Urine,,Color (U)
26485-3,Monocytes/Leukocytes,HEM/BC,Blood; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Mono; Monocyte; Monos; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Monocytes NFr Bld,%,Monocytes/Leukocytes in Blood,%,Monocytes/Leukocytes (Bld)
26515-7,Platelets,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Platelet; Platelet count; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; UniversalLabOrders; WB; Whole blood,Platelet # Bld,10*3/mm3,Platelets [#/volume] in Blood,10*3/uL,Platelets (Bld) [#/Vol]
26450-7,Eosinophils/Leukocytes,HEM/BC,Blood; Eos; Eosin; Eosino; Eosinophil; Eosins; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Eosinophil NFr Bld,%,Eosinophils/Leukocytes in Blood,%,Eosinophils/Leukocytes (Bld)
49024-3,Differential cell count method,HEM/BC,Blood; Diff; Differential method; Differl; Differn; HEMATOLOGY/CELL COUNTS; Meth; Method of; Nominal; Point in time; Random; Typ; WB; Whole blood,Differential method Bld,,Differential cell count method - Blood,,Differential cell count method Nom (Bld)
61151-7,Albumin,CHEM,Alb; Chemistry; Hepatology; Kidney; Level; Liver; Mass Concentration; Nephrology; Pl; Plasma; Plsm; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Albumin SerPl BCG-mCnc,g/dl,Albumin [Mass/volume] in Serum or Plasma by Bromocresol green (BCG) dye binding method,g/dL,Albumin BCG dye [Mass/Vol]
30180-4,Basophils/Leukocytes,HEM/BC,Baso; Basophil; Basos; Blood; Bph; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; WBC; WBCs; White blood cell; White blood cells; Whole blood,Basophils NFr Bld,%,Basophils/Leukocytes in Blood,%,Basophils/Leukocytes (Bld)
13457-7,Cholesterol.in LDL,CHEM,Calc; Calculation; Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Heart Disease; LDLc; LDL-C; Level; Lipid; Low density lipoprotein cholesterol; Low density lipoprotein cholesterols; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,LDLc SerPl Calc-mCnc,mg/dL,Cholesterol in LDL [Mass/volume] in Serum or Plasma by calculation,mg/dL,Cholesterol in LDL Calc [Mass/Vol]
51584-1,Granulocytes.immature,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; Gran; Grans; Granulocyte; Granulocytes; HEMATOLOGY/CELL COUNTS; Imm; Imm Granulocytes; Immat; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood,Imm Granulocytes # Bld,10*9/L,Immature granulocytes [#/volume] in Blood,10*3/uL,Immature granulocytes (Bld) [#/Vol]
630-4,Bacteria,MICRO,Bact; C&S; Cult; Cultures; ID; Identity or presence; Infectious Disease; InfectiousDisease; Microbiology; Nominal; Point in time; Random; UA; UniversalLabOrders; UR; Urn,Bacteria Ur Cult,,Bacteria identified in Urine by Culture,,Bacteria identified Cx Nom (U)
59408-5,Oxygen saturation,PULM,ABG; ART; Art bld; Art blood; Arterial; Arterial blood; Blood arterial; Lung; Mass Fraction; O2; Percent; Point in time; PULMONARY; Pulmonology; PulseOx; QNT; Quan; Quant; Quantitative; Random; Respiratory; SaO2; SAT; Satn; SO2; SpO2; tO2,SaO2 % BldA PulseOx,%,Oxygen saturation in Arterial blood by Pulse oximetry,%,
28542-9,Platelet,HEM/BC,Blood; HEMATOLOGY/CELL COUNTS; Pl; Platelets; Platelt; Plt; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrombocyte; Thrombocytes; WB; Whole blood,PMV Bld,fL,Platelet [Entitic mean volume] in Blood,fL,Platelet (Bld) [Entitic mean vol]
5799-2,Leukocyte esterase,UA,Dip stick; Dipstick; Leuc; Leuk; Leukocytes; Lkcs; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; URINALYSIS; Urn; WBC; WBCs; White blood cell; White blood cells,Leukocyte esterase Ur Ql Strip,,Leukocyte esterase [Presence] in Urine by Test strip,,Leukocyte esterase Test strip Ql (U)
5767-9,Observation,SPEC,Appearance; Nominal; Point in time; Random; SPEC; UA; UR; Urn,Appearance Ur,,Appearance of Urine,,Appearance (U)
2341-6,Glucose,CHEM,Blood; Chemistry; Dip stick; Dipstick; Endocrine; Endocrinology; Glu; Gluc; Glucoseur; Level; Manl; Manual Strip; Mass Concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood,Glucose Bld Manual Strip-mCnc,mg/dL,Glucose [Mass/volume] in Blood by Test strip manual,mg/dL,Glucose Test strip manual (Bld) [Mass/Vol]
24321-2,Basic metabolic 2000 panel,PANEL.CHEM,00; Bas Metab 2000 Pnl; BMP; Chemistry; Pan; PANEL.CHEMISTRY; Panl; Pl; Plasma; Plsm; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Bas Metab 2000 Pnl SerPl,,Basic metabolic 2000 panel - Serum or Plasma,,Basic metabolic 2000 panel
5802-4,Nitrite,UA,Dip stick; Dipstick; NO2; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; URINALYSIS; Urn,Nitrite Ur Ql Strip,,Nitrite [Presence] in Urine by Test strip,,Nitrite Test strip Ql (U)
9830-1,Cholesterol.total/Cholesterol.in HDL,CHEM,Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; HDLc; HDL-C; Heart Disease; High density lipoprotein cholesterols; Lipid; Mass concentration ratio; Mass ratio; MCRto; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; TC; TCHHDL; Tot; Totl,Cholest/HDLc SerPl,ratio,Cholesterol.total/Cholesterol in HDL [Mass Ratio] in Serum or Plasma,{ratio},Cholesterol.total/Cholesterol in HDL [Mass ratio]
24323-8,Comprehensive metabolic 2000 panel,PANEL.CHEM,00; Chemistry; CMP; Comp Metab 2000 Pnl; Pan; PANEL.CHEMISTRY; Panl; Pl; Plasma; Plsm; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Comp Metab 2000 Pnl SerPl,,Comprehensive metabolic 2000 panel - Serum or Plasma,,Comprehensive metabolic 2000 panel
4548-4,Hemoglobin A1c/Hemoglobin.total,CHEM,Blood; Chemistry; Endocrine; Endocrinology; GHb; Glycated hemoglobin; Glycohaemogolobin; Glycohemogolobin; Glycosylated hemoglobin; HA1c; Haemoglobin; Hb; HbA1c; Hgb; Hgb A1c; Mass fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,HbA1c MFr Bld,%,Hemoglobin A1c/Hemoglobin.total in Blood,%,HbA1c (Bld) [Mass fraction]
5803-2,pH,UA,Dip stick; Dipstick; Kidney; Log molar concentration; Nephrology; Point in time; Random; Renal; SmQn; UA; UniversalLabOrders; UR; URINALYSIS; Urn,pH Ur Strip,pH,pH of Urine by Test strip,[pH],pH Test strip (U)
21612-7,Age,MISC,MISC; Point in time; QNT; Quan; Quant; Quantitative; Random,Age - Reported,years,Age - Reported,a,Age - Reported
5792-7,Glucose,UA,Dip stick; Dipstick; Glu; Gluc; Glucoseur; Level; Mass concentration; Point in time; Random; SmQn; UA; UniversalLabOrders; UR; URINALYSIS; Urn,Glucose Ur Strip-mCnc,mg/dL,Glucose [Mass/volume] in Urine by Test strip,mg/dL,Glucose Test strip (U) [Mass/Vol]
6301-6,Coagulation tissue factor induced.INR,COAG,Clot; Clottable; Coag; Coagulation assay; Fac; Fact; Hematology; Heme; Internat norm ratio; International normal ratio; International normalization ratio; International normalized ratio; Plas; Platelet poor plasma; Point in time; Pro time; Prothrombin time; Prothrombin time INR; Protime; Protime INR; PT; PT INR; QNT; Quan; Quant; Quantitative; Random; RlTm; Tilt tube,INR PPP,INR,INR in Platelet poor plasma by Coagulation assay,{INR},INR Coag (PPP) [Relative time]
14979-9,Coagulation surface induced,COAG,Activated partial thromboplastin time; aPTT; Clot; Clottable; Coag; Coagulation assay; Hematology; Heme; Little(A)PTT; Partial Thromboplastin Time; Plas; Platelet poor plasma; Point in time; PTT; QNT; Quan; Quant; Quantitative; Random; Surf; Tilt tube; UniversalLabOrders,aPTT PPP,s,aPTT in Platelet poor plasma by Coagulation assay,s,aPTT Coag (PPP) [Time]
2965-2,Observation,CHEM,Chemistry; Point in time; QNT; Quan; Quant; Quantitative; Random; Sp Gr; UA; UniversalLabOrders; UR; Urn,Sp Gr Ur,,Specific gravity of Urine,,Specific gravity (U)
33037-3,Anion gap,CHEM,Ag; AnGAP; Calc; Calculation; Chemistry; Level; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration,Anion Gap SerPl Calc-sCnc,mmol/L,Anion gap in Serum or Plasma by calculation,mmol/L,Anion gap Calc [Moles/Vol]
30385-9,Erythrocyte,HEM/BC,Blood; Discocyte; Erc; Erythrocytes; HEMATOLOGY/CELL COUNTS; Point in time; QNT; Quan; Quant; Quantitative; Random; RBC; Red blood cell; Red blood cells; Red blood corpuscle; Red blood corpusles; Red cell; Red cells; WB; Whole blood,Erythrocyte DistWidth Bld,%,Erythrocyte [DistWidth] in Blood,%,Erythrocyte (Bld) [DistWidth]
30428-7,Observation,HEM/BC,Erythrocytes; HEMATOLOGY/CELL COUNTS; Point in time; QNT; Quan; Quant; Quantitative; Random; Red blood cells; Red blood corpusles,MCV RBC,fL,MCV [Entitic mean volume] in Red Blood Cells,fL,MCV (RBC) [Entitic mean vol]
5794-3,Hemoglobin,UA,Blood; Dip stick; Dipstick; Haemoglobin; Hb; Hgb; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; UA; UR; URINALYSIS; Urn,Hgb Ur Ql Strip,,Hemoglobin [Presence] in Urine by Test strip,,Hemoglobin Test strip Ql (U)
26453-1,Erythrocytes,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; Discocytes; Erthrocyte; Erythrocyte; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; RBC; RBCS; Red blood cell; Red blood cells; Red blood corpuscle; Red blood corpusles; Red cell; Red cells; WB; Whole blood,RBC # Bld,10*12/L,Erythrocytes [#/volume] in Blood,10*6/uL,RBC (Bld) [#/Vol]
3016-3,Thyrotropin,CHEM,Arbitrary concentration; Chemistry; Endocrine; Endocrinology; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Thyroid stimulating hormone; Thyrotropic hormone; TSH; UniversalLabOrders,TSH SerPl-aCnc,mIU/L;mcU/mL; mU/L; U IU/mL,Thyrotropin [Units/volume] in Serum or Plasma,m[IU]/L,TSH Qn
1759-0,Albumin/Globulin,CHEM,Alb; Chemistry; GLB; Glob; Glob%; Globul; Globulins; Mass concentration ratio; Mass ratio; MCRto; Pl; Plasma; Plsm; Point in time; Protein.albumin; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,Albumin/Glob SerPl,ratio,Albumin/Globulin [Mass Ratio] in Serum or Plasma,{ratio},Albumin/Globulin [Mass ratio]
600-7,Bacteria,MICRO,Bact; Blood; C&S; Cult; Cultures; ID; Identity or presence; Infectious Disease; InfectiousDisease; Microbiology; Nominal; Point in time; Random; UniversalLabOrders; WB; Whole blood,Bacteria Bld Cult,,Bacteria identified in Blood by Culture,,Bacteria identified Cx Nom (Bld)
5797-6,Ketones,UA,Acetest; Acetoacetate; Acetoacetates; Acetone bodies; Dip stick; Dipstick; Ketone; Ketone bodies; Level; Mass concentration; Point in time; Random; SmQn; UA; UniversalLabOrders; UR; URINALYSIS; Urn,Ketones Ur Strip-mCnc,mg/dL,Ketones [Mass/volume] in Urine by Test strip,mg/dL,Ketones Test strip (U) [Mass/Vol]
28539-5,Hemoglobin,HEM/BC,Entitic mass; Erythrocytes; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Point in time; QNT; Quan; Quant; Quantitative; Random; Red blood cells; Red blood corpusles,MCH RBC Qn,pg,MCH [Entitic mass],pg,MCH (RBC) [Entitic mass]
27353-2,Estimated average glucose,CHEM,Blood; Chemistry; eAG; eAVG; Endocrine; Endocrinology; Est; Est. average glucose; estimation; gHb Est; Glu; Gluc; Glucose mean value; Glucoseur; Glycos; Glycosylated; Level; Mass concentration; Point in time; predicted; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood,Est. average glucose Bld gHb Est-mCnc,mg/dL,Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin,mg/dL,Average glucose Estimated from glycated hemoglobin (Bld) [Mass/Vol]
21020-3,Bacteria,MICRO,Aerobe; Aerobe Cult; Aerobed; Anaerobe+Aerobe Cult; Bact; C&S; Cult; Cultures; ID; Identity or presence; Infectious Disease; InfectiousDisease; Microbiology; Misc; Miscellaneous; Nominal; Other; Point in time; Random; Spec; To be specified in another part of the message; UniversalLabOrders; Unspecified,Bacteria Spec Anaerobe+Aerobe Cult,,Bacteria identified in Specimen by Anaerobe+Aerobe culture,,Bacteria identified Anaer+Aer cx Nom (Specimen)
10839-9,Troponin I.cardiac,CHEM,Cardio; Cardiology; Chemistry; cTnI; Heart Disease; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; TnI; TrI; Trop I; Troponin; UniversalLabOrders,Troponin I SerPl-mCnc,ug/L;ng/mL,Troponin I.cardiac [Mass/volume] in Serum or Plasma,ng/mL,Troponin I.cardiac [Mass/Vol]
13945-1,Erythrocytes,UA,#/area; Discocytes; Erthrocyte; Erythrocyte; Kidney; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; RBC; RBCS; Red blood cell; Red blood cells; Red blood corpuscle; Red blood corpusles; Red cell; Red cells; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS,RBC #/area UrnS HPF,/HPF,Erythrocytes [#/area] in Urine sediment by Microscopy high power field,/[HPF],RBC LM.HPF (Urine sed) [#/Area]
3097-3,Urea nitrogen/Creatinine,CHEM,Blood urea nitrogen; BUN; Chemistry; CR; Crea; Creat; Kidney; Mass concentration ratio; Mass ratio; MCRto; N; N2; Nephrology; Nit; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UN; UniversalLabOrders,BUN/Creat SerPl,mg/mg creatinine,Urea nitrogen/Creatinine [Mass Ratio] in Serum or Plasma,mg/mg{creat},Urea nitrogen/Creatinine [Mass ratio]
26449-9,Eosinophils,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; Eos; Eosin; Eosino; Eosinophil; Eosins; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; UniversalLabOrders; WB; Whole blood,Eosinophil # Bld,/uL,Eosinophils [#/volume] in Blood,10*3/uL,Eosinophils (Bld) [#/Vol]
26484-6,Monocytes,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Mono; Monocyte; Monos; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood,Monocytes # Bld,10*3/mm3,Monocytes [#/volume] in Blood,10*3/uL,Monocytes (Bld) [#/Vol]
26474-7,Lymphocytes,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Lymp; Lymph; Lympho; Lymphocyte; Lymphs; Lymphs%; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood,Lymphocytes # Bld,/uL,Lymphocytes [#/volume] in Blood,10*3/uL,Lymphocytes (Bld) [#/Vol]
28540-3,Hemoglobin,HEM/BC,Erythrocytes; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Point in time; QNT; Quan; Quant; Quantitative; Random; Red blood cells; Red blood corpusles,MCHC RBC-EntMCnc,g/dL,MCHC [Entitic Mass/volume] in Red Blood Cells,g/dL,MCHC (RBC) [Entitic Mass/Vol]
24358-4,Hemogram WO platelets panel,PANEL.HEM/BC,Blood; CBC WO Platelets; Complete Blood Count; HEMATOLOGY/CELL COUNTS; Pan; PANEL.HEMATOLOGY& CELL COUNTS; Panl; Platelet; Platelets Pnl; Platelt; Plt; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; Thrb; Thrombocyte; Thrombocytes; WB; Whole blood,CBC WO Platelets Bld,,Hemogram without Platelets panel - Blood,,Hemogram without Platelets panel (Bld)
3141-9,Body weight,BDYWGT.ATOM,Bdy weight; bod; Bodies; BODY WEIGHT.ATOM; Point in time; QNT; Quan; Quant; Quantitative; Random; Wt,Weight Measured,gm;kg;lb-oz,Body weight Measured,[lb_av];kg,
43396-1,Cholesterol.non HDL,CHEM,Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Heart Disease; LDL + IDL + VLDL; Level; Lipid; Mass concentration; NonHDLc; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,NonHDLc SerPl-mCnc,mg/dL,Cholesterol non HDL [Mass/volume] in Serum or Plasma,mg/dL,Cholesterol non HDL [Mass/Vol]
8251-1,Service comment,MISC,cmmt; cmnt; Com; Comm; Comment; Comments; Commt; Impression; Impression/interpretation of study; Impressions; Interp; Interpretation; Misc; Miscellaneous; Nominal; Other; Point in time; Random; Remarks; Service Cmnt; Spec; To be specified in another part of the message; Unspecified,Service Cmnt-Imp,,Service comment,,Service comment [Interp]
26499-4,Neutrophils,HEM/BC,#; ABS; absolute; absolutes; Blood; Cnt; Count; Count/volume; CT; HEMATOLOGY/CELL COUNTS; Neut; Neutr; Neutrophil; Number concentration; Number Concentration (count/vol); PMN; PNM; Point in time; QNT; Quan; Quant; Quantitative; Random; WB; Whole blood,Neutrophils # Bld,10*3/mm3,Neutrophils [#/volume] in Blood,10*3/uL,Neutrophils (Bld) [#/Vol]
63638-1,Smoking status,PHENX,Finding; Findings; Nominal; PhenX; Point in time; Random,Smoking status FTND,,Smoking status [FTND],,
5821-4,Leukocytes,UA,#/area; Kidney; Leuc; Leuk; Leukocyte; Lkcs; LM; Micro; Micros; Microscopic; Nephrology; Number areic; Point in time; QNT; Quan; Quant; Quantitative; Random; Renal; UA; UR; URINALYSIS; Urine sediment; Urn; UrnS; WBC; WBCs; White blood cell; White blood cells,WBC #/area UrnS HPF,/HPF,Leukocytes [#/area] in Urine sediment by Microscopy high power field,/[HPF],WBC LM.HPF (Urine sed) [#/Area]
13458-5,Cholesterol.in VLDL,CHEM,Calc; Calculation; Cardio; Cardiology; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Heart Disease; Level; Lipid; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Very low density lipoprotein cholesterols; VLDLc,VLDLc SerPl Calc-mCnc,mg/dL,Cholesterol in VLDL [Mass/volume] in Serum or Plasma by calculation,mg/dL,Cholesterol in VLDL Calc [Mass/Vol]
